year,month,day,hour,minute,cause,text,status
2012,4,16,16,36,交通意外,荃灣路去九龍,最新
2012,4,16,16,34,交通意外,德士古道去青衣北橋,清理
2012,4,16,16,0,交通意外,呈祥道去荃灣,清理
2012,4,16,15,36,壞車,柯士甸道去港鐵紅磡站,最新
2012,4,16,15,35,交通意外,德士古道去青衣北橋,最新
2012,4,16,15,33,交通意外,呈祥道去荃灣,最新
2012,4,16,15,10,交通意外,摩理臣山道去軒尼詩道,清理
2012,4,16,15,8,交通意外,摩理臣山道去軒尼詩道,最新
2012,4,16,14,6,交通意外,沙田亞公角街去九龍,清理
2012,4,16,13,37,交通意外,沙田亞公角街去九龍,跟進
2012,4,16,11,10,交通意外,太子道東去觀塘,清理
2012,4,16,10,39,交通意外,大老山隧道去九龍,清理
2012,4,16,10,37,交通意外,沙田亞公角街去九龍,跟進
2012,4,16,10,21,交通意外,太子道東去觀塘,最新
2012,4,16,10,11,交通意外,大老山隧道去九龍,最新
2012,4,16,10,10,壞車,馬己仙峽道上山方向,最新
2012,4,16,10,7,壞車,柯士甸道去港鐵紅磡站,跟進
2012,4,16,9,44,交通意外,屯門公路去九龍,清理
2012,4,16,9,41,交通意外,觀塘繞道去觀塘,跟進
2012,4,16,9,39,交通意外,屯門公路去九龍,跟進
2012,4,16,9,9,交通意外,沙田亞公角街去九龍,最新
2012,4,16,9,8,交通意外,觀塘繞道去觀塘,最新
2012,4,16,9,5,交通意外,屯門公路去九龍,最新
2012,4,16,8,39,爆水管,北角七姊妹道,清理
2012,4,16,8,38,爆水管,葵涌貨櫃碼頭路,清理
2012,4,16,6,28,火警,銅鑼灣新會道,清理
2012,4,16,6,5,火警,銅鑼灣新會道,最新
2012,4,15,22,5,交通意外,粉嶺公路去上水,清理
2012,4,15,21,35,交通意外,粉嶺公路去上水,最新
2012,4,15,17,54,交通意外,蒲崗村道去慈雲山,清理
2012,4,15,17,24,交通意外,蒲崗村道去慈雲山,最新
2012,4,15,17,20,交通意外,沙田亞公角街去九龍,跟進
2012,4,15,16,19,交通意外,觀塘繞道去觀塘,清理
2012,4,15,15,15,交通意外,大埔公路去大圍,清理
2012,4,15,14,11,交通意外,大埔公路去大圍,跟進
2012,4,15,12,31,交通意外,大埔公路去大圍,最新
2012,4,15,11,35,爆水管,葵涌貨櫃碼頭路,跟進
2012,4,15,11,7,爆水管,北角七姊妹道,最新
2012,4,15,7,26,交通意外,加士居道天橋去紅磡,清理
2012,4,15,0,15,交通意外,加士居道天橋去紅磡,最新
2012,4,14,21,32,交通意外,環保大道去工業邨,清理
2012,4,14,21,3,壞車,漆咸道北去九龍城,清理
2012,4,14,18,37,交通意外,環保大道去工業邨,跟進
2012,4,14,17,40,壞車,漆咸道北去九龍城,最新
2012,4,14,17,38,交通意外,屯門公路去元朗,清理
2012,4,14,17,25,交通意外,高士威道去銅鑼灣,清理
2012,4,14,16,37,交通意外,環保大道去工業邨,最新
2012,4,14,16,36,交通意外,荔橋去美孚,清理
2012,4,14,16,34,交通意外,荔橋去美孚,最新
2016,9,2,18,10,交通意外,三號幹線去尖沙咀,跟進
2016,9,2,18,0,交通意外,屯門公路去屯門,最新
2016,9,2,17,31,交通意外,三號幹線去尖沙咀,跟進
2016,9,2,17,30,交通意外,三號幹線去尖沙咀,最新
2016,9,2,17,11,交通意外,葵涌道去旺角,清理
2016,9,2,16,57,交通意外,偉業街天橋去啟祥道,清理
2016,9,2,15,45,交通意外,大埔道去沙田,清理
2016,9,2,15,35,交通意外,葵涌道去旺角,跟進
2016,9,2,15,27,交通意外,偉業街天橋去啟祥道,跟進
2016,9,2,15,25,交通意外,葵涌道去旺角,最新
2016,9,2,15,15,交通意外,大埔道去沙田,最新
2016,9,2,15,2,交通意外,偉業街天橋去啟祥道,最新
2016,9,2,14,56,交通意外,馬頭涌道去紅磡,清理
2016,9,2,14,46,交通意外,花園道落山方向,清理
2016,9,2,14,22,交通意外,屯門公路去屯門,清理
2016,9,2,14,6,交通意外,三號幹線去尖沙咀,跟進
2012,4,14,16,9,交通意外,高士威道去銅鑼灣,最新
2012,4,14,16,8,交通意外,公主道去紅磡海底隧道,最新
2012,4,14,16,6,壞車,龍翔道去荃灣,清理
2012,4,14,15,3,壞車,龍翔道去荃灣,最新
2012,4,14,14,8,交通意外,蘭開廈道去窩打老道,清理
2012,4,14,13,36,交通意外,蘭開廈道去窩打老道,跟進
2012,4,14,12,39,爆水管,葵涌貨櫃碼頭路,跟進
2012,4,14,10,40,交通意外,蘭開廈道去窩打老道,最新
2012,4,14,9,40,爆水管,葵涌貨櫃碼頭路,跟進
2012,4,14,9,10,爆水管,柯士甸道去港鐵紅磡站,清理
2012,4,14,7,12,交通意外,西貢大網仔路,清理
2012,4,14,7,6,交通意外,西貢大網仔路,跟進
2012,4,14,2,22,冧樹,青山公路新田段,清理
2012,4,13,22,47,交通意外,西貢大網仔路,最新
2012,4,13,22,31,交通意外,公主道去紅磡海底隧道,清理
2012,4,13,21,35,交通意外,屯門公路去元朗,最新
2012,4,13,20,11,壞車,將軍澳影業路上斜,清理
2012,4,13,20,8,交通意外,紅隧去九龍,清理
2012,4,13,19,39,交通意外,公主道過海,清理
2012,4,13,19,38,交通意外,紅隧去九龍,最新
2012,4,13,19,37,交通意外,公主道過海,最新
2012,4,13,19,8,壞車,將軍澳影業路上斜,最新
2012,4,13,19,7,交通意外,葵涌道去九龍,清理
2012,4,13,18,39,交通意外,夏愨道去銅鑼灣,清理
2012,4,13,18,4,交通意外,葵涌道去九龍,最新
2012,4,13,18,4,爆水管,葵涌貨櫃碼頭路,最新
2012,4,13,17,38,交通意外,夏愨道去銅鑼灣,最新
2012,4,13,17,37,交通意外,廣東道去深水埗,清理
2012,4,13,17,36,交通意外,告士打道去北角,清理
2012,4,13,14,9,交通意外,廣東道去深水埗,最新
2012,4,13,14,6,爆水管,葵涌貨櫃碼頭路,跟進
2012,4,13,14,3,冧樹,青山公路新田段,最新
2012,4,13,13,7,交通意外,東區走廊去柴灣,最新
2012,4,13,13,6,壞車,大埔公路去大圍,清理
2012,4,13,12,34,壞車,龍翔道去觀塘,清理
2012,4,13,11,37,壞車,龍翔道去觀塘,最新
2012,4,13,11,36,壞車,大埔公路去大圍,最新
2012,4,13,11,9,交通繁忙,啟祥道近宏照道,清理
2012,4,13,11,8,交通繁忙,啟祥道近宏照道,最新
2012,4,13,11,5,壊車,維園道去北角,清理
2012,4,13,10,7,交通意外,龍翔道去荃灣,清理
2012,4,13,9,38,交通意外,龍翔道去觀塘,清理
2012,4,13,9,11,壞車,維園道去北角,最新
2012,4,13,9,10,壞車,屯門公路去屯門,清理
2012,4,13,9,8,交通意外,龍翔道去觀塘,最新
2012,4,13,9,7,交通意外,龍翔道去荃灣,最新
2012,4,13,8,38,交通意外,告士打道去北角,最新
2012,4,13,8,37,交通意外,東區走廊去柴灣,清理
2012,4,13,8,13,交通意外,龍翔道去觀塘,最新
2012,4,13,8,10,交通意外,告士打道去北角,清理
2012,4,13,8,4,交通意外,告士打道去北角,最新
2012,4,12,20,39,交通意外,屯門公路去屯門,清理
2012,4,12,19,30,交通意外,屯門公路去屯門,最新
2012,4,12,19,26,交通意外,沙田大涌橋路去大圍,清理
2012,4,12,19,10,壞車,干諾道中去上環,清理
2012,4,12,18,15,交通意外,告士打道去北角,清理
2012,4,12,18,7,壞車,屯門公路去屯門,清理
2012,4,12,18,5,交通意外,沙田大涌橋路去大圍,跟進
2012,4,12,18,4,交通意外,告士打道去北角,跟進
2012,4,12,17,58,壞車,干諾道中去上環,最新
2012,4,12,17,40,交通意外,沙田大涌橋路去大圍,最新
2012,4,12,17,38,壞車,屯門公路去屯門,最新
2012,4,12,17,35,交通意外,龍翔道去觀塘,清理
2012,4,12,17,30,壞車,屯門公路去屯門,最新
2012,4,12,17,0,交通意外,太子道東去觀塘,最新
2012,4,12,16,42,交通意外,公主道去九龍塘,清理
2012,4,12,16,40,交通意外,公主道去九龍塘,最新
2012,4,12,16,38,交通意外,荃灣路去屯門,清理
2012,4,12,16,2,交通意外,荃灣路去屯門,跟進
2012,4,12,15,28,交通意外,洪水橋青山公路去元朗,清理
2012,4,12,15,13,交通意外,荃灣路去屯門,跟進
2012,4,12,15,7,交通意外,荃灣路去屯門,跟進
2012,4,12,14,38,交通意外,告士打道去北角,清理
2012,4,12,14,10,交通意外,洪水橋青山公路去元朗,最新
2012,4,12,14,8,交通意外,荃灣路去屯門,跟進
2012,4,12,14,7,交通意外,告士打道去北角,最新
2012,4,12,13,39,交通意外,荃灣路去屯門,最新
2012,4,12,13,38,交通意外,九龍灣宏照道去常怡道,清理
2012,4,12,13,8,交通意外,告士打道去北角,最新
2012,4,12,12,37,交通意外,太子道東去觀塘,清理
2012,4,12,12,10,交通意外,九龍灣宏照道去常怡道,跟進
2012,4,12,11,36,交通意外,廣東道去尖沙咀,清理
2012,4,12,11,35,交通意外,佐敦道去加士居道,清理
2012,4,12,11,11,交通意外,九龍灣宏照道去常怡道,最新
2012,4,12,11,10,壞車,亞皆老街去九龍城,清理
2012,4,12,11,9,交通意外,觀塘道去鯉魚門,清理
2012,4,12,10,40,交通意外,彩虹道去旺角,清理
2012,4,12,10,39,交通意外,屯門公路去九龍,清理
2012,4,12,10,37,交通意外,佐敦道去加士居道,最新
2012,4,12,10,36,交通意外,渣華道去筲箕灣,清理
2012,4,12,10,35,壞車,亞皆老街去九龍城,最新
2012,4,12,10,9,交通意外,觀塘道去鯉魚門,跟進
2012,4,12,10,8,交通意外,屯門公路去九龍,最新
2012,4,12,10,8,交通意外,廣東道去尖沙咀,最新
2012,4,12,10,7,爆水管,大圍積輝街去大圍道,清理
2012,4,12,10,7,爆水管,柯士甸道去港鐵紅磡站,最新
2012,4,12,9,42,交通意外,觀塘道去鯉魚門,最新
2012,4,12,9,41,壞車,屯門公路去屯門,最新
2012,4,12,9,40,交通意外,彩虹道去旺角,跟進
2012,4,12,9,36,交通意外,渣華道去筲箕灣,最新
2012,4,12,9,10,交通意外,彩虹道去旺角,最新
2012,4,12,9,8,交通意外,屯門公路去九龍,清理
2012,4,12,8,37,交通意外,屯門公路去九龍,最新
2012,4,12,8,14,爆水管,大圍積輝街去大圍道,跟進
2012,4,12,8,9,交通意外,青衣北岸公路去行政大樓,清理
2012,4,12,7,2,爆水管,東頭村道去黃大仙方向,清理
2012,4,12,0,45,壞車,龍翔道去荃灣,清理
2012,4,11,19,56,壞車,龍翔道去荃灣,最新
2012,4,11,19,30,壞車,觀塘偉業街去旺角,清理
2012,4,11,19,0,交通意外,青衣北岸公路去行政大樓,最新
2012,4,11,14,41,壞車,屯門公路去屯門,清理
2012,4,11,14,38,交通意外,渣華道去筲箕灣,跟進
2012,4,11,14,10,壞車,觀塘偉業街去旺角,最新
2012,4,11,14,7,交通意外,馬頭圍道去九龍城,跟進
2012,4,11,14,7,壞車,觀塘道去九龍灣,清理
2012,4,11,13,38,交通意外,馬頭圍道去九龍城,最新
2012,4,11,13,37,壞車,觀塘道去九龍灣,最新
2012,4,11,13,11,交通意外,太子道西去旺角,最新
2012,4,11,13,9,交通意外,公主道過海,清理
2012,4,11,13,8,交通意外,德士古道去荃灣路,清理
2012,4,11,12,37,交通意外,德士古道去荃灣路,跟進
2012,4,11,12,35,交通意外,公主道過海,最新
2012,4,11,11,17,交通意外,德士古道去荃灣路,跟進
2012,4,11,11,11,交通意外,太子道西去旺角,清理
2012,4,11,10,38,爆水管,忠孝街去愛民邨,清理
2012,4,11,10,37,交通意外,太子道西去旺角,最新
2012,4,11,10,18,交通意外,太子道西去旺角,清理
2012,4,11,10,7,交通意外,馬頭圍道去九龍城,清理
2012,4,11,10,6,交通意外,朗天路去天水圍,清理
2012,4,11,9,11,壞車,屯門公路去屯門,清理
2012,4,10,20,39,爆水管,忠孝街去愛民邨,最新
2012,4,10,19,35,壞車,屯門公路去屯門,跟進
2012,4,10,19,22,交通意外,朗天路去天水圍,跟進
2012,4,10,19,10,壞車,屯門公路去屯門,最新
2012,4,10,19,5,交通意外,朗天路去天水圍,最新
2012,4,10,18,42,交通意外,西營盤東邊街上山方向,清理
2012,4,10,17,35,交通意外,東區走廊去中環,清理
2012,4,10,16,32,交通意外,東區走廊去中環,最新
2012,4,10,16,10,交通意外,西營盤東邊街上山方向,跟進
2012,4,10,15,32,交通意外,西營盤東邊街上山方向,跟進
2012,4,10,15,26,交通意外,西營盤東邊街上山方向,跟進
2012,4,10,14,34,交通意外,西營盤東邊街上山方向,最新
2012,4,10,13,46,交通意外,德士古道去荃灣路,最新
2012,4,10,13,10,爆水管,忠孝街去愛民邨,跟進
2012,4,10,11,42,爆水管,大圍積輝街去大圍道,最新
2012,4,10,11,38,爆水管,東頭村道去黃大仙,最新
2012,4,10,11,35,壞車,康莊道去何文田,最新
2012,4,10,11,32,壞車,龍翔道去觀塘,清理
2012,4,10,11,3,交通意外,龍翔道去觀塘,清理
2012,4,10,11,2,交通意外,龍翔道去觀塘,最新
2012,4,10,10,58,交通意外,呈祥道去觀塘,清理
2012,4,10,10,36,壞車,龍翔道去觀塘,最新
2012,4,10,10,8,交通意外,三號幹線去機場,清理
2012,4,10,10,7,交通意外,呈祥道去觀塘,最新
2012,4,10,9,48,交通意外,九龍灣偉業街去旺角,清理
2012,4,10,9,37,交通意外,三號幹線去機場,最新
2012,4,10,9,35,壞車,屯門公路去屯門,清理
2012,4,10,9,29,交通意外,九龍灣偉業街去旺角,跟進
2012,4,10,9,14,壞車,康莊道去何文田,清理
2012,4,10,9,10,壞車,康莊道去何文田,清理
2016,9,2,14,1,修路工程,將軍澳道去將軍澳,清理
2016,9,2,14,0,交通意外,馬頭涌道去紅磡,最新
2016,9,2,13,42,交通意外,夏慤道天橋去中環,清理
2016,9,2,13,33,交通意外,夏慤道天橋去中環,跟進
2016,9,2,13,5,交通意外,東區走廊去中環,清理
2016,9,2,12,40,修路工程,葵涌梨木道去石蔭東邨,最新
2016,9,2,12,39,交通意外,東區走廊去中環,最新
2016,9,2,11,49,交通意外,夏慤道天橋去中環,最新
2016,9,2,11,33,交通意外,窩打老道去尖沙咀,清理
2016,9,2,11,30,交通意外,窩打老道去尖沙咀,最新
2016,9,2,9,57,交通意外,將軍澳道去觀塘,清理
2016,9,2,9,41,交通意外,荔橋去美孚,清理
2016,9,2,9,36,交通意外,西貢公路去九龍,清理
2016,9,2,9,35,交通意外,西貢公路去九龍,最新
2016,9,2,9,28,交通意外,花園道落山方向,最新
2016,9,2,9,12,交通意外,馬頭涌道去紅磡,跟進
2012,4,10,9,1,交通意外,紅磡海底隧道去香港,清理
2012,4,10,8,38,交通意外,紅磡海底隧道去香港,最新
2012,4,9,20,6,爆水管,龍翔道去荃灣,清理
2012,4,9,19,35,壞車,告士打道過海,清理
2012,4,9,18,38,壞車,告士打道過海,最新
2012,4,9,18,35,交通意外,青馬大橋去九龍,清理
2012,4,9,17,52,爆水管,龍翔道去荃灣,最新
2012,4,9,16,41,交通意外,青馬大橋去九龍,跟進
2012,4,9,16,4,交通繁忙,黃竹坑道去香港仔,清理
2012,4,9,15,58,交通意外,青馬大橋去九龍,跟進
2012,4,9,15,37,交通意外,青馬大橋去九龍,最新
2012,4,9,15,35,交通繁忙,黃竹坑道去香港仔,最新
2012,4,9,15,15,交通意外,屯門公路去屯門,清理
2012,4,9,14,22,交通意外,屯門公路去屯門,最新
2012,4,9,10,23,壞車,屯門公路去屯門,最新
2012,4,9,9,30,交通意外,九龍灣偉業街去旺角,最新
2012,4,9,9,28,交通意外,屯門公路去九龍,最新
2012,4,9,9,0,爆水管,九龍灣兆業街去大業街,清理
2012,4,9,8,32,突發事件,維園道去北角,清理
2012,4,8,23,51,修路工程,獅子山隧道公路去沙田,清理
2012,4,8,16,26,修路工程,獅子山隧道公路去沙田,最新
2012,4,8,15,24,交通意外,大埔道去沙田,清理
2012,4,8,14,22,突發事件,維園道去北角,最新
2012,4,8,11,30,交通意外,大埔道去沙田,最新
2012,4,8,10,54,爆水管,九龍灣兆業街去大業街,最新
2012,4,8,10,30,交通意外,西貢公路去西貢,清理
2012,4,8,7,43,交通意外,觀塘繞道去將軍澳,清理
2012,4,7,21,35,交通意外,西貢公路去西貢,最新
2012,4,7,21,34,交通意外,觀塘繞道去將軍澳,最新
2012,4,7,20,36,交通意外,屯門公路去屯門,清理
2012,4,7,20,34,交通意外,屯門公路去九龍,清理
2012,4,7,17,43,交通意外,屯門公路去九龍,跟進
2012,4,7,17,6,爆水管,獅子山隧道公路去沙田,最新
2012,4,7,15,33,交通意外,觀塘道去旺角,清理
2012,4,7,15,6,交通意外,觀塘道去旺角,最新
2012,4,7,14,26,冧樹,港島半山梅道,清理
2012,4,7,14,0,冧樹,港島半山梅道,最新
2012,4,7,13,18,爆水管,中環砵甸乍街,清理
2012,4,7,11,36,特別封路,大廟灣天后寶誕特別交通安排 4月7日,預告
2012,4,7,0,39,交通意外,公主道去沙田,清理
2012,4,6,20,38,交通意外,公主道去沙田,最新
2012,4,6,15,4,交通意外,康莊道去公主道,清理
2012,4,6,14,32,爆水管,中環砵甸乍街,跟進
2012,4,6,13,32,交通意外,康莊道去公主道,最新
2012,4,6,13,6,爆水管,中環砵甸乍街,最新
2012,4,6,13,5,壞車,荔橋去美孚,清理
2012,4,6,12,33,交通意外,屯門公路去屯門,最新
2012,4,6,9,31,爆水管,獅子山隧道公路去沙田,清理
2012,4,6,9,1,交通意外,清水灣道去西貢,清理
2012,4,6,8,33,交通意外,公主道過海,最新
2012,4,6,8,31,交通意外,清水灣道去西貢,最新
2012,4,6,8,6,水浸,何文田忠孝街,清理
2012,4,6,8,5,交通意外,公主道去沙田,清理
2012,4,6,1,45,交通意外,公主道去沙田,最新
2012,4,5,23,13,交通意外,漆咸道北去觀塘,清理
2012,4,5,22,37,交通意外,漆咸道北去觀塘,最新
2012,4,5,19,36,水浸,何文田忠孝街,跟進
2012,4,5,19,31,壞車,呈祥道去荃灣,清理
2012,4,5,19,10,水浸,何文田忠孝街,最新
2012,4,5,19,9,壞車,呈祥道去荃灣,最新
2012,4,5,18,45,壞車,觀塘道去偉業街天橋,清理
2012,4,5,18,41,壞車,觀塘道去偉業街天橋,最新
2012,4,5,18,3,壞車,荔橋去美孚,最新
2012,4,5,17,42,交通意外,公主道過海,清理
2012,4,5,17,40,壞車,龍翔道去荃灣,最新
2012,4,5,17,38,交通意外,觀塘繞道去將軍澳道,清理
2012,4,5,17,12,交通意外,界限街去觀塘,清理
2012,4,5,17,11,交通意外,界限街去觀塘,最新
2012,4,5,17,10,交通意外,觀塘繞道去將軍澳道,跟進
2012,4,5,16,42,交通意外,觀塘繞道去將軍澳道,最新
2012,4,5,16,41,火警,新蒲崗六合街,清理
2012,4,5,16,13,修路工程,荃灣沙咀道同大涌道,跟進
2012,4,5,16,11,火警,新蒲崗六合街,最新
2012,4,5,15,37,修路工程,荃灣沙咀道同大涌道,跟進
2012,4,5,13,37,交通意外,佐敦道去加士居道,清理
2012,4,5,11,10,爆水管,牛頭角道去旺角,跟進
2012,4,5,10,7,交通意外,佐敦道去加士居道,最新
2012,4,5,10,3,修路工程,荃灣沙咀道同大涌道,跟進
2012,4,5,9,36,修路工程,荃灣沙咀道同大涌道,清理
2012,4,5,7,44,壞車,龍翔道去荃灣,清理
2012,4,4,16,30,交通繁忙,斧山道同蒲崗村道,清理
2012,4,4,13,37,交通意外,宏照道去麗晶花園,最新
